province,region,Jul-20,Jul-21,Jul-22,Jul-23,Jul-24
SurigaoDelSur,Region XIII (Caraga),41619,42013,42384,42732,43058
SurigaoDelSur,Region XIII (Caraga),42195,42825,43437,44032,44610
SurigaoDelSur,Region XIII (Caraga),36469,36633,36773,36891,36986
SurigaoDelSur,Region XIII (Caraga),59496,60032,60535,61005,61441
DinagatIslands,Region XIII (Caraga),38540,38812,39062,39292,39500
DinagatIslands,Region XIII (Caraga),17945,18139,18321,18490,18648
DinagatIslands,Region XIII (Caraga),10645,10649,10653,10658,10662
DinagatIslands,Region XIII (Caraga),17902,17932,17963,17996,18028
DinagatIslands,Region XIII (Caraga),9437,9464,9492,9520,9548
DinagatIslands,Region XIII (Caraga),27521,27530,27541,27553,27566
DinagatIslands,Region XIII (Caraga),8681,8748,8810,8868,8920
Marinduque,Region IV-B (MIMAROPA),56519,56898,57282,57672,58067
Marinduque,Region IV-B (MIMAROPA),24844,25025,25209,25395,25584
Marinduque,Region IV-B (MIMAROPA),36225,36521,36821,37125,37435
Marinduque,Region IV-B (MIMAROPA),34678,34813,34951,35091,35233
Marinduque,Region IV-B (MIMAROPA),57115,57268,57425,57584,57746
Marinduque,Region IV-B (MIMAROPA),31655,31895,32138,32384,32634
OccidentalMindoro,Region IV-B (MIMAROPA),32596,32801,32986,33151,33297
OccidentalMindoro,Region IV-B (MIMAROPA),30740,30870,30980,31071,31143
OccidentalMindoro,Region IV-B (MIMAROPA),10402,10441,10474,10499,10519
OccidentalMindoro,Region IV-B (MIMAROPA),18872,18886,18901,18915,18929
OccidentalMindoro,Region IV-B (MIMAROPA),39313,39938,40549,41145,41727
OccidentalMindoro,Region IV-B (MIMAROPA),45686,46167,46623,47055,47464
OccidentalMindoro,Region IV-B (MIMAROPA),16415,16464,16502,16530,16548
OccidentalMindoro,Region IV-B (MIMAROPA),41204,41745,42268,42771,43257
OccidentalMindoro,Region IV-B (MIMAROPA),88179,89058,89889,90673,91410
OccidentalMindoro,Region IV-B (MIMAROPA),152224,153773,155241,156626,157933
OccidentalMindoro,Region IV-B (MIMAROPA),39503,39848,40171,40471,40750
OrientalMindoro,Region IV-B (MIMAROPA),39215,39544,39846,40122,40373
OrientalMindoro,Region IV-B (MIMAROPA),43488,43912,44308,44676,45017
OrientalMindoro,Region IV-B (MIMAROPA),77367,78307,79202,80051,80858
OrientalMindoro,Region IV-B (MIMAROPA),44730,45858,46982,48102,49220
OrientalMindoro,Region IV-B (MIMAROPA),143181,144809,146351,147806,149178
OrientalMindoro,Region IV-B (MIMAROPA),47973,48472,48942,49381,49791
OrientalMindoro,Region IV-B (MIMAROPA),57121,57530,57899,58230,58522
OrientalMindoro,Region IV-B (MIMAROPA),111260,112755,114188,115559,116873
OrientalMindoro,Region IV-B (MIMAROPA),90300,90954,91546,92077,92547
OrientalMindoro,Region IV-B (MIMAROPA),36263,36505,36722,36914,37081
OrientalMindoro,Region IV-B (MIMAROPA),40752,41552,42338,43109,43868
OrientalMindoro,Region IV-B (MIMAROPA),56341,56870,57363,57818,58239
OrientalMindoro,Region IV-B (MIMAROPA),20045,20462,20873,21278,21678
OrientalMindoro,Region IV-B (MIMAROPA),40791,41049,41280,41481,41655
OrientalMindoro,Region IV-B (MIMAROPA),52443,52728,52976,53187,53362
Palawan,Region IV-B (MIMAROPA),37696,38109,38483,38818,39116
Palawan,Region IV-B (MIMAROPA),13179,13264,13335,13390,13431
Palawan,Region IV-B (MIMAROPA),15925,16081,16220,16343,16449
Palawan,Region IV-B (MIMAROPA),45390,46362,47303,48214,49096
Palawan,Region IV-B (MIMAROPA),89823,92703,95572,98432,101289
Palawan,Region IV-B (MIMAROPA),71007,71726,72370,72939,73435
Palawan,Region IV-B (MIMAROPA),23180,23333,23460,23561,23638
Palawan,Region IV-B (MIMAROPA),6586,6625,6657,6681,6698
Palawan,Region IV-B (MIMAROPA),59574,61062,62516,63939,65333
Palawan,Region IV-B (MIMAROPA),23974,24226,24453,24657,24837
Palawan,Region IV-B (MIMAROPA),25803,26149,26470,26765,27036
Palawan,Region IV-B (MIMAROPA),46328,47176,47985,48757,49492
Palawan,Region IV-B (MIMAROPA),16990,17209,17411,17596,17765
Palawan,Region IV-B (MIMAROPA),12780,12856,12917,12964,12998
Palawan,Region IV-B (MIMAROPA),80195,81394,82517,83566,84542
Palawan,Region IV-B (MIMAROPA),283418,288473,293288,297866,302217
Palawan,Region IV-B (MIMAROPA),67989,69249,70454,71606,72707
Palawan,Region IV-B (MIMAROPA),70681,71550,72349,73079,73740
Palawan,Region IV-B (MIMAROPA),32838,33054,33233,33378,33487
Palawan,Region IV-B (MIMAROPA),79336,79923,80422,80834,81159
Palawan,Region IV-B (MIMAROPA),193,194,195,196,196
Palawan,Region IV-B (MIMAROPA),21175,21314,21430,21523,21593
Palawan,Region IV-B (MIMAROPA),56492,57674,58814,59913,60975
Palawan,Region IV-B (MIMAROPA),35457,35874,36255,36601,36911
Romblon,Region IV-B (MIMAROPA),17210,17374,17533,17689,17842
Romblon,Region IV-B (MIMAROPA),5600,5607,5614,5618,5621
Romblon,Region IV-B (MIMAROPA),22429,22525,22614,22697,22774
Romblon,Region IV-B (MIMAROPA),10731,10816,10898,10977,11055
Romblon,Region IV-B (MIMAROPA),4083,4089,4094,4097,4099
Romblon,Region IV-B (MIMAROPA),10586,10639,10688,10735,10779
Romblon,Region IV-B (MIMAROPA),22591,22638,22677,22710,22736
Romblon,Region IV-B (MIMAROPA),14638,14727,14813,14894,14971
Romblon,Region IV-B (MIMAROPA),46860,47125,47376,47615,47843
Romblon,Region IV-B (MIMAROPA),39360,39447,39522,39584,39636
Romblon,Region IV-B (MIMAROPA),22985,23043,23094,23138,23176
Romblon,Region IV-B (MIMAROPA),16082,16169,16251,16329,16402
Romblon,Region IV-B (MIMAROPA),23974,24097,24213,24322,24425
Romblon,Region IV-B (MIMAROPA),11424,11527,11627,11725,11820
Romblon,Region IV-B (MIMAROPA),16427,16480,16527,16569,16607
Romblon,Region IV-B (MIMAROPA),7096,7117,7135,7152,7166
Romblon,Region IV-B (MIMAROPA),9331,9498,9666,9834,10002
