province,region,Jul-20,Jul-21,Jul-22,Jul-23,Jul-24
SurigaoDelSur,CARAGA Region,32407,32490,32553,32594,32615
SurigaoDelSur,CARAGA Region,10648,10676,10696,10710,10717
SurigaoDelSur,CARAGA Region,29936,31143,32335,33515,34677
SurigaoDelSur,CARAGA Region,16375,16418,16449,16470,16481
SurigaoDelSur,CARAGA Region,41003,41108,41187,41240,41267
SurigaoDelSur,CARAGA Region,12372,12407,12435,12454,12466
SurigaoDelSur,CARAGA Region,30360,30439,30499,30540,30561
SurigaoDelSur,CARAGA Region,31503,31507,31510,31513,31516
SurigaoDelSur,CARAGA Region,15666,15707,15737,15757,15767
SurigaoDelSur,CARAGA Region,19132,19194,19244,19282,19307
SurigaoDelSur,CARAGA Region,24799,25100,25388,25665,25930
SurigaoDelSur,CARAGA Region,42013,42384,42732,43058,43359
SurigaoDelSur,CARAGA Region,42825,43437,44032,44610,45169
SurigaoDelSur,CARAGA Region,36633,36773,36891,36986,37057
SurigaoDelSur,CARAGA Region,60032,60535,61005,61441,61843
DinagatIslands,CARAGA Region,38812,39062,39292,39500,39687
DinagatIslands,CARAGA Region,18139,18321,18490,18648,18794
DinagatIslands,CARAGA Region,10649,10653,10658,10662,10668
DinagatIslands,CARAGA Region,17932,17963,17996,18028,18063
DinagatIslands,CARAGA Region,9464,9492,9520,9548,9578
DinagatIslands,CARAGA Region,27530,27541,27553,27566,27581
DinagatIslands,CARAGA Region,8748,8810,8868,8920,8967
Marinduque,MIMAROPA Region,56898,57282,57672,58067,58468
Marinduque,MIMAROPA Region,25025,25209,25395,25584,25776
Marinduque,MIMAROPA Region,36521,36821,37125,37435,37748
Marinduque,MIMAROPA Region,34813,34951,35091,35233,35378
Marinduque,MIMAROPA Region,57268,57425,57584,57746,57912
Marinduque,MIMAROPA Region,31895,32138,32384,32634,32888
OccidentalMindoro,MIMAROPA Region,32801,32986,33151,33297,33423
OccidentalMindoro,MIMAROPA Region,30870,30980,31071,31143,31196
OccidentalMindoro,MIMAROPA Region,10441,10474,10499,10519,10531
OccidentalMindoro,MIMAROPA Region,18886,18901,18915,18929,18943
OccidentalMindoro,MIMAROPA Region,39938,40549,41145,41727,42293
OccidentalMindoro,MIMAROPA Region,46167,46623,47055,47464,47847
OccidentalMindoro,MIMAROPA Region,16464,16502,16530,16548,16555
OccidentalMindoro,MIMAROPA Region,41745,42268,42771,43257,43721
OccidentalMindoro,MIMAROPA Region,89058,89889,90673,91410,92098
OccidentalMindoro,MIMAROPA Region,153773,155241,156626,157933,159155
OccidentalMindoro,MIMAROPA Region,39848,40171,40471,40750,41006
OrientalMindoro,MIMAROPA Region,39544,39846,40122,40373,40597
OrientalMindoro,MIMAROPA Region,43912,44308,44676,45017,45330
OrientalMindoro,MIMAROPA Region,78307,79202,80051,80858,81616
OrientalMindoro,MIMAROPA Region,45858,46982,48102,49220,50330
OrientalMindoro,MIMAROPA Region,144809,146351,147806,149178,150459
OrientalMindoro,MIMAROPA Region,48472,48942,49381,49791,50170
OrientalMindoro,MIMAROPA Region,57530,57899,58230,58522,58774
OrientalMindoro,MIMAROPA Region,112755,114188,115559,116873,118121
OrientalMindoro,MIMAROPA Region,90954,91546,92077,92547,92953
OrientalMindoro,MIMAROPA Region,36505,36722,36914,37081,37223
OrientalMindoro,MIMAROPA Region,41552,42338,43109,43868,44611
OrientalMindoro,MIMAROPA Region,56870,57363,57818,58239,58622
OrientalMindoro,MIMAROPA Region,20462,20873,21278,21678,22070
OrientalMindoro,MIMAROPA Region,41049,41280,41481,41655,41800
OrientalMindoro,MIMAROPA Region,52728,52976,53187,53362,53498
Palawan,MIMAROPA Region,38109,38483,38818,39116,39373
Palawan,MIMAROPA Region,13264,13335,13390,13431,13457
Palawan,MIMAROPA Region,16081,16220,16343,16449,16539
Palawan,MIMAROPA Region,46362,47303,48214,49096,49945
Palawan,MIMAROPA Region,92703,95572,98432,101289,104127
Palawan,MIMAROPA Region,71726,72370,72939,73435,73855
Palawan,MIMAROPA Region,23333,23460,23561,23638,23689
Palawan,MIMAROPA Region,6625,6657,6681,6698,6708
Palawan,MIMAROPA Region,61062,62516,63939,65333,66690
Palawan,MIMAROPA Region,24226,24453,24657,24837,24992
Palawan,MIMAROPA Region,26149,26470,26765,27036,27281
Palawan,MIMAROPA Region,47176,47985,48757,49492,50187
Palawan,MIMAROPA Region,17209,17411,17596,17765,17916
Palawan,MIMAROPA Region,12856,12917,12964,12998,13017
Palawan,MIMAROPA Region,81394,82517,83566,84542,85441
Palawan,MIMAROPA Region,288473,293288,297866,302217,306317
Palawan,MIMAROPA Region,69249,70454,71606,72707,73751
Palawan,MIMAROPA Region,71550,72349,73079,73740,74330
Palawan,MIMAROPA Region,33054,33233,33378,33487,33559
Palawan,MIMAROPA Region,79923,80422,80834,81159,81396
Palawan,MIMAROPA Region,194,195,196,196,196
Palawan,MIMAROPA Region,21314,21430,21523,21593,21640
Palawan,MIMAROPA Region,57674,58814,59913,60975,61992
Palawan,MIMAROPA Region,35874,36255,36601,36911,37184
Romblon,MIMAROPA Region,17374,17533,17689,17842,17991
Romblon,MIMAROPA Region,5607,5614,5618,5621,5622
Romblon,MIMAROPA Region,22525,22614,22697,22774,22845
Romblon,MIMAROPA Region,10816,10898,10977,11055,11129
Romblon,MIMAROPA Region,4089,4094,4097,4099,4099
Romblon,MIMAROPA Region,10639,10688,10735,10779,10820
Romblon,MIMAROPA Region,22638,22677,22710,22736,22755
Romblon,MIMAROPA Region,14727,14813,14894,14971,15045
Romblon,MIMAROPA Region,47125,47376,47615,47843,48056
Romblon,MIMAROPA Region,39447,39522,39584,39636,39676
Romblon,MIMAROPA Region,23043,23094,23138,23176,23206
Romblon,MIMAROPA Region,16169,16251,16329,16402,16471
Romblon,MIMAROPA Region,24097,24213,24322,24425,24521
Romblon,MIMAROPA Region,11527,11627,11725,11820,11913
Romblon,MIMAROPA Region,16480,16527,16569,16607,16640
Romblon,MIMAROPA Region,7117,7135,7152,7166,7178
Romblon,MIMAROPA Region,9498,9666,9834,10002,10170
